시도,시군구,제조사,모델,보조금,지역코드
전라남도,영광군,기아,더뉴EV6 롱레인지 2WD 19인치,1405.0,186
전라남도,영광군,기아,EV3 롱레인지 2WD 17인치,1295.0,186
전라남도,영광군,기아,EV3 롱레인지 2WD 19인치,1295.0,186
전라남도,영광군,기아,EV3 스탠다드 2WD,1098.0,186
전라남도,영광군,기아,더뉴EV6 GT,532.0,186
전라남도,영광군,기아,더뉴EV6 스탠다드,1242.0,186
전라남도,영광군,기아,EV9 스탠다드,554.0,186
전라남도,영광군,기아,EV4 롱레인지 GTL 2WD 19인치,1295.0,186
전라남도,영광군,기아,EV4 스탠다드 2WD 19인치,1125.0,186
전라남도,영광군,기아,EV4 롱레인지 2WD 17인치,1295.0,186
전라남도,영광군,기아,EV4 롱레인지 2WD 19인치,1295.0,186
전라남도,영광군,기아,EV4 스탠다드 2WD 17인치,1197.0,186
전라남도,영광군,BMW,MINI Cooper SE,694.0,186
전라남도,영광군,BMW,i4 eDrive40,433.0,186
전라남도,영광군,BMW,i4 M50,394.0,186
전라남도,영광군,BMW,iX1 xDrive30,353.0,186
전라남도,영광군,BMW,i4 eDrive40 LCI,428.0,186
전라남도,영광군,BMW,iX2 eDrive20,382.0,186
전라남도,영광군,BMW,MINI Countryman SE ALL4,362.0,186
전라남도,영광군,BMW,MINI Countryman E,380.0,186
전라남도,영광군,BMW,MINI Aceman SE,701.0,186
전라남도,영광군,BMW,i4 M50 LCI,405.0,186
전라남도,영광군,BMW,MINI JCW Aceman E,346.0,186
전라남도,영광군,BMW,MINI JCW E,337.0,186
전라남도,영광군,BMW,MINI Aceman E,701.0,186
전라남도,영광군,테슬라코리아,(단종)Model 3 RWD(2024),419.0,186
전라남도,영광군,테슬라코리아,Model 3 Long Range,463.0,186
전라남도,영광군,테슬라코리아,(단종)Model Y RWD,419.0,186
전라남도,영광군,테슬라코리아,(단종)Model Y Long Range,421.0,186
전라남도,영광군,테슬라코리아,(단종)Model Y Performance,437.0,186
전라남도,영광군,테슬라코리아,Model 3 Performance,428.0,186
전라남도,영광군,테슬라코리아,(단종)Model Y Long Range 19인치,463.0,186
전라남도,영광군,테슬라코리아,Model 3 RWD,426.0,186
전라남도,영광군,테슬라코리아,New Model Y Long Range,474.0,186
전라남도,영광군,테슬라코리아,New Model Y RWD,431.0,186
전라남도,영광군,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),348.0,186
전라남도,영광군,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),348.0,186
전라남도,영광군,메르세데스벤츠코리아,EQA250(Facelift),435.0,186
전라남도,영광군,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(5인승),353.0,186
전라남도,영광군,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(7인승),353.0,186
전라남도,영광군,폭스바겐그룹코리아,(단종)아우디 Q4 40 e-tron,460.0,186
전라남도,영광군,폭스바겐그룹코리아,(단종)아우디 Q4 Sportback 40 e-tron,463.0,186
전라남도,영광군,폭스바겐그룹코리아,(단종)폭스바겐 2024 ID.4 Pro,967.0,186
전라남도,영광군,폭스바겐그룹코리아,(단종)폭스바겐 ID.5 Pro,493.0,186
전라남도,영광군,폭스바겐그룹코리아,폭스바겐 ID.4 Pro,967.0,186
전라남도,영광군,폭스바겐그룹코리아,아우디 Q4 Sportback 45 e-tron,460.0,186
전라남도,영광군,폭스바겐그룹코리아,아우디 Q4 45 e-tron,460.0,186
전라남도,영광군,폭스바겐그룹코리아,아우디 Q6 e-tron performance,504.0,186
전라남도,영광군,케이지모빌리티,토레스 EVX 2WD 18인치,833.0,186
전라남도,영광군,케이지모빌리티,토레스 EVX 2WD 20인치,794.0,186
전라남도,영광군,케이지모빌리티,코란도 EV 2WD,779.0,186
전라남도,영광군,케이지모빌리티,토레스 EVX 18인치,834.0,186
전라남도,영광군,케이지모빌리티,토레스 EVX 20인치,811.0,186
전라남도,영광군,폴스타오토모티브코리아,Polestar 4 Long Range Single Motor,415.0,186
전라남도,영광군,폴스타오토모티브코리아,Polestar 4 Long Range Dual Motor,323.0,186
전라남도,영광군,볼보자동차코리아,볼보 EX30 Single Motor ER,566.0,186
전라남도,영광군,비와이디코리아,BYD ATTO 3,332.0,186
전라남도,영광군,기아,레이 EV 2WD 14인치 4인승 승용,974.0,186
전라남도,영광군,기아,레이 EV 2WD 14인치 2인승 밴,974.0,186
전라남도,영광군,기아,레이 EV 2WD 14인치 1인승 밴,974.0,186
전라남도,영광군,현대자동차,캐스퍼 일렉트릭 항속형 17인치,1066.0,186
전라남도,영광군,현대자동차,캐스퍼 일렉트릭 항속형 15인치,1066.0,186
전라남도,영광군,현대자동차,캐스퍼 일렉트릭 기본형 15인치,1066.0,186
전라남도,영광군,현대자동차,캐스퍼 일렉트릭 크로스 17인치,1066.0,186
전라남도,영광군,쎄보모빌리티,(단종)CEVO-C SE,665.0,186
전라남도,장성군,현대자동차,GV60 스탠다드 2WD 19인치,608.0,189
전라남도,장성군,현대자동차,GV60 스탠다드 AWD 19인치,553.0,189
전라남도,장성군,현대자동차,GV60 스탠다드 AWD 20인치,532.0,189
전라남도,장성군,현대자동차,GV60 퍼포먼스 AWD 21인치,500.0,189
전라남도,장성군,현대자동차,Electrified GV70 AWD 20인치,517.0,189
전라남도,장성군,현대자동차,Electrified GV70 AWD 19인치,551.0,189
전라남도,장성군,현대자동차,아이오닉6 스탠다드 2WD 18인치,1224.0,189
전라남도,장성군,현대자동차,아이오닉6 롱레인지 2WD 18인치,1330.0,189
전라남도,장성군,현대자동차,아이오닉6 롱레인지 2WD 20인치,1317.0,189
전라남도,장성군,현대자동차,아이오닉6 롱레인지 AWD 18인치,1330.0,189
전라남도,장성군,현대자동차,아이오닉6 롱레인지 AWD 20인치,1247.0,189
전라남도,장성군,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,1073.0,189
전라남도,장성군,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,1210.0,189
전라남도,장성군,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치(빌트인 캠),1093.0,189
전라남도,장성군,현대자동차,아이오닉5 N,492.0,189
전라남도,장성군,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,1305.0,189
전라남도,장성군,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치,1299.0,189
전라남도,장성군,현대자동차,더뉴아이오닉5 2WD 롱레인지 20인치,1288.0,189
전라남도,장성군,현대자동차,더뉴아이오닉5 AWD 롱레인지 20인치,1231.0,189
전라남도,장성군,현대자동차,더뉴아이오닉5 AWD 롱레인지 19인치,1286.0,189
전라남도,장성군,현대자동차,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,1250.0,189
전라남도,장성군,현대자동차,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,1184.0,189
전라남도,장성군,현대자동차,Electrified G80 AWD 19인치(2025),583.0,189
전라남도,장성군,현대자동차,더뉴아이오닉5 2WD 스탠다드 19인치,1113.0,189
전라남도,장성군,현대자동차,Electrified GV70 AWD 20인치(2025),530.0,189
전라남도,장성군,현대자동차,Electrified GV70 AWD 19인치(2025),564.0,189
전라남도,장성군,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),1210.0,189
전라남도,장성군,현대자동차,아이오닉9 성능형 AWD,587.0,189
전라남도,장성군,현대자동차,아이오닉9 항속형 AWD,585.0,189
전라남도,장성군,현대자동차,아이오닉9 항속형 2WD,591.0,189
전라남도,장성군,현대자동차,GV60 퍼포먼스 AWD 21인치(2025),525.0,189
전라남도,장성군,현대자동차,GV60 스탠다드 AWD 20인치(2025),564.0,189
전라남도,장성군,현대자동차,GV60 스탠다드 AWD 19인치(2025),587.0,189
전라남도,장성군,현대자동차,GV60 스탠다드 2WD 19인치(2025),615.0,189
전라남도,장성군,기아,The all-new Kia Niro EV,1149.0,189
전라남도,장성군,기아,EV9 롱레인지 2WD 19인치,583.0,189
전라남도,장성군,기아,EV9 롱레인지 2WD 20인치,578.0,189
전라남도,장성군,기아,EV9 롱레인지 4WD 19인치,549.0,189
전라남도,장성군,기아,EV9 롱레인지 4WD 21인치,561.0,189
전라남도,장성군,기아,EV9 롱레인지 GTL 4WD 21인치,545.0,189
전라남도,장성군,기아,더뉴EV6 롱레인지 4WD 20인치,1224.0,189
전라남도,장성군,기아,더뉴EV6 롱레인지 2WD 20인치,1281.0,189
전라남도,장성군,기아,더뉴EV6 롱레인지 4WD 19인치,1285.0,189
전라남도,장성군,기아,더뉴EV6 롱레인지 2WD 19인치,1305.0,189
전라남도,장성군,기아,EV3 롱레인지 2WD 17인치,1198.0,189
전라남도,장성군,기아,EV3 롱레인지 2WD 19인치,1198.0,189
전라남도,장성군,기아,EV3 스탠다드 2WD,1015.0,189
전라남도,장성군,기아,더뉴EV6 GT,492.0,189
전라남도,장성군,기아,더뉴EV6 스탠다드,1154.0,189
전라남도,장성군,기아,EV9 스탠다드,513.0,189
전라남도,장성군,기아,EV4 롱레인지 GTL 2WD 19인치,1198.0,189
전라남도,장성군,기아,EV4 스탠다드 2WD 19인치,1041.0,189
전라남도,장성군,기아,EV4 롱레인지 2WD 17인치,1198.0,189
전라남도,장성군,기아,EV4 롱레인지 2WD 19인치,1198.0,189
전라남도,장성군,기아,EV4 스탠다드 2WD 17인치,1107.0,189
전라남도,장성군,BMW,MINI Cooper SE,642.0,189
전라남도,장성군,BMW,i4 eDrive40,400.0,189
전라남도,장성군,BMW,i4 M50,364.0,189
전라남도,장성군,BMW,iX1 xDrive30,326.0,189
전라남도,장성군,BMW,i4 eDrive40 LCI,396.0,189
전라남도,장성군,BMW,iX2 eDrive20,354.0,189
전라남도,장성군,BMW,MINI Countryman SE ALL4,335.0,189
전라남도,장성군,BMW,MINI Countryman E,352.0,189
전라남도,장성군,BMW,MINI Aceman SE,648.0,189
전라남도,장성군,BMW,i4 M50 LCI,375.0,189
전라남도,장성군,BMW,MINI JCW Aceman E,320.0,189
전라남도,장성군,BMW,MINI JCW E,311.0,189
전라남도,장성군,BMW,MINI Aceman E,648.0,189
전라남도,장성군,테슬라코리아,(단종)Model 3 RWD(2024),388.0,189
전라남도,장성군,테슬라코리아,Model 3 Long Range,428.0,189
전라남도,장성군,테슬라코리아,(단종)Model Y RWD,390.0,189
전라남도,장성군,테슬라코리아,(단종)Model Y Long Range,390.0,189
전라남도,장성군,테슬라코리아,(단종)Model Y Performance,405.0,189
전라남도,장성군,테슬라코리아,Model 3 Performance,396.0,189
전라남도,장성군,테슬라코리아,(단종)Model Y Long Range 19인치,428.0,189
전라남도,장성군,테슬라코리아,Model 3 RWD,394.0,189
전라남도,장성군,테슬라코리아,New Model Y Long Range,438.0,189
전라남도,장성군,테슬라코리아,New Model Y RWD,398.0,189
전라남도,장성군,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),322.0,189
전라남도,장성군,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),322.0,189
전라남도,장성군,메르세데스벤츠코리아,EQA250(Facelift),402.0,189
전라남도,장성군,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(5인승),326.0,189
전라남도,장성군,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(7인승),326.0,189
전라남도,장성군,폭스바겐그룹코리아,(단종)아우디 Q4 40 e-tron,426.0,189
전라남도,장성군,폭스바겐그룹코리아,(단종)아우디 Q4 Sportback 40 e-tron,428.0,189
전라남도,장성군,폭스바겐그룹코리아,(단종)폭스바겐 2024 ID.4 Pro,894.0,189
전라남도,장성군,폭스바겐그룹코리아,(단종)폭스바겐 ID.5 Pro,455.0,189
전라남도,장성군,폭스바겐그룹코리아,폭스바겐 ID.4 Pro,894.0,189
전라남도,장성군,폭스바겐그룹코리아,아우디 Q4 Sportback 45 e-tron,426.0,189
전라남도,장성군,폭스바겐그룹코리아,아우디 Q4 45 e-tron,426.0,189
전라남도,장성군,폭스바겐그룹코리아,아우디 Q6 e-tron performance,466.0,189
전라남도,장성군,케이지모빌리티,토레스 EVX 2WD 18인치,771.0,189
전라남도,장성군,케이지모빌리티,토레스 EVX 2WD 20인치,735.0,189
전라남도,장성군,케이지모빌리티,코란도 EV 2WD,721.0,189
전라남도,장성군,케이지모빌리티,토레스 EVX 18인치,771.0,189
전라남도,장성군,케이지모빌리티,토레스 EVX 20인치,750.0,189
전라남도,장성군,폴스타오토모티브코리아,Polestar 4 Long Range Single Motor,383.0,189
전라남도,장성군,폴스타오토모티브코리아,Polestar 4 Long Range Dual Motor,299.0,189
전라남도,장성군,볼보자동차코리아,볼보 EX30 Single Motor ER,523.0,189
전라남도,장성군,비와이디코리아,BYD ATTO 3,307.0,189
전라남도,장성군,기아,레이 EV 2WD 14인치 4인승 승용,1017.0,189
전라남도,장성군,기아,레이 EV 2WD 14인치 2인승 밴,1017.0,189
전라남도,장성군,기아,레이 EV 2WD 14인치 1인승 밴,1017.0,189
전라남도,장성군,현대자동차,캐스퍼 일렉트릭 항속형 17인치,1113.0,189
전라남도,장성군,현대자동차,캐스퍼 일렉트릭 항속형 15인치,1113.0,189
전라남도,장성군,현대자동차,캐스퍼 일렉트릭 기본형 15인치,1113.0,189
전라남도,장성군,현대자동차,캐스퍼 일렉트릭 크로스 17인치,1113.0,189
전라남도,장성군,쎄보모빌리티,(단종)CEVO-C SE,420.0,189
전라남도,완도군,현대자동차,GV60 스탠다드 2WD 19인치,509.0,188
전라남도,완도군,현대자동차,GV60 스탠다드 AWD 19인치,463.0,188
전라남도,완도군,현대자동차,GV60 스탠다드 AWD 20인치,445.0,188
전라남도,완도군,현대자동차,GV60 퍼포먼스 AWD 21인치,419.0,188
전라남도,완도군,현대자동차,Electrified GV70 AWD 20인치,433.0,188
전라남도,완도군,현대자동차,Electrified GV70 AWD 19인치,461.0,188
전라남도,완도군,현대자동차,아이오닉6 스탠다드 2WD 18인치,1043.0,188
전라남도,완도군,현대자동차,아이오닉6 롱레인지 2WD 18인치,1132.0,188
전라남도,완도군,현대자동차,아이오닉6 롱레인지 2WD 20인치,1121.0,188
전라남도,완도군,현대자동차,아이오닉6 롱레인지 AWD 18인치,1132.0,188
전라남도,완도군,현대자동차,아이오닉6 롱레인지 AWD 20인치,1062.0,188
전라남도,완도군,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,919.0,188
전라남도,완도군,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,1029.0,188
전라남도,완도군,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치(빌트인 캠),931.0,188
전라남도,완도군,현대자동차,아이오닉5 N,412.0,188
전라남도,완도군,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,1106.0,188
전라남도,완도군,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치,1101.0,188
전라남도,완도군,현대자동차,더뉴아이오닉5 2WD 롱레인지 20인치,1092.0,188
전라남도,완도군,현대자동차,더뉴아이오닉5 AWD 롱레인지 20인치,1044.0,188
전라남도,완도군,현대자동차,더뉴아이오닉5 AWD 롱레인지 19인치,1090.0,188
전라남도,완도군,현대자동차,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,1060.0,188
전라남도,완도군,현대자동차,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,1005.0,188
전라남도,완도군,현대자동차,Electrified G80 AWD 19인치(2025),488.0,188
전라남도,완도군,현대자동차,더뉴아이오닉5 2WD 스탠다드 19인치,943.0,188
전라남도,완도군,현대자동차,Electrified GV70 AWD 20인치(2025),443.0,188
전라남도,완도군,현대자동차,Electrified GV70 AWD 19인치(2025),472.0,188
전라남도,완도군,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),1029.0,188
전라남도,완도군,현대자동차,아이오닉9 성능형 AWD,491.0,188
전라남도,완도군,현대자동차,아이오닉9 항속형 AWD,490.0,188
전라남도,완도군,현대자동차,아이오닉9 항속형 2WD,495.0,188
전라남도,완도군,현대자동차,GV60 퍼포먼스 AWD 21인치(2025),440.0,188
전라남도,완도군,현대자동차,GV60 스탠다드 AWD 20인치(2025),472.0,188
전라남도,완도군,현대자동차,GV60 스탠다드 AWD 19인치(2025),491.0,188
전라남도,완도군,현대자동차,GV60 스탠다드 2WD 19인치(2025),515.0,188
전라남도,완도군,기아,The all-new Kia Niro EV,977.0,188
전라남도,완도군,기아,EV9 롱레인지 2WD 19인치,488.0,188
전라남도,완도군,기아,EV9 롱레인지 2WD 20인치,484.0,188
전라남도,완도군,기아,EV9 롱레인지 4WD 19인치,459.0,188
전라남도,완도군,기아,EV9 롱레인지 4WD 21인치,470.0,188
전라남도,완도군,기아,EV9 롱레인지 GTL 4WD 21인치,456.0,188
전라남도,완도군,기아,더뉴EV6 롱레인지 4WD 20인치,1037.0,188
